"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20987433, SEN S/N: 20987433)"	"Acoplador separado (LGR S/N: 20987433, SEN S/N: 20987433)"	"Acoplador adjunto (LGR S/N: 20987433, SEN S/N: 20987433)"	"Host conectado (LGR S/N: 20987433, SEN S/N: 20987433)"	"Parado (LGR S/N: 20987433, SEN S/N: 20987433)"	"Final de archivo (LGR S/N: 20987433, SEN S/N: 20987433)"
484	19/09/25	12:30:00	18.580					
485	19/09/25	13:00:00	18.604					
486	19/09/25	13:30:00	18.723					
487	19/09/25	14:00:00	19.008					
488	19/09/25	14:30:00	18.985					
489	19/09/25	15:00:00	19.627					
490	19/09/25	15:30:00	18.842					
491	19/09/25	16:00:00	18.247					
492	19/09/25	16:30:00	19.318					
493	19/09/25	17:00:00	19.389					
494	19/09/25	17:30:00	18.818					
495	19/09/25	18:00:00	19.175					
496	19/09/25	18:30:00	19.008					
497	19/09/25	19:00:00	18.794					
498	19/09/25	19:30:00	18.723					
499	19/09/25	20:00:00	18.176					
500	19/09/25	20:30:00	18.224					
501	19/09/25	21:00:00	17.629					
502	19/09/25	21:30:00	18.176					
503	19/09/25	22:00:00	18.319					
504	19/09/25	22:30:00	18.129					
505	19/09/25	23:00:00	17.701					
506	19/09/25	23:30:00	17.534					
507	20/09/25	00:00:00	17.819					
508	20/09/25	00:30:00	17.701					
509	20/09/25	01:00:00	17.891					
510	20/09/25	01:30:00	17.819					
511	20/09/25	02:00:00	18.152					
512	20/09/25	02:30:00	18.366					
513	20/09/25	03:00:00	18.652					
514	20/09/25	03:30:00	18.699					
515	20/09/25	04:00:00	19.341					
516	20/09/25	04:30:00	19.294					
517	20/09/25	05:00:00	19.318					
518	20/09/25	05:30:00	19.294					
519	20/09/25	06:00:00	19.294					
520	20/09/25	06:30:00	19.389					
521	20/09/25	07:00:00	19.389					
522	20/09/25	07:30:00	18.224					
523	20/09/25	08:00:00	18.247					
524	20/09/25	08:30:00	18.224					
525	20/09/25	09:00:00	18.319					
526	20/09/25	09:30:00	18.271					
527	20/09/25	10:00:00	18.247					
528	20/09/25	10:30:00	17.510					
529	20/09/25	11:00:00	17.653					
530	20/09/25	11:30:00	17.344					
531	20/09/25	12:00:00	16.892					
532	20/09/25	12:30:00	16.534					
533	20/09/25	13:00:00	16.415					
534	20/09/25	13:30:00	16.606					
535	20/09/25	14:00:00	16.439					
536	20/09/25	14:30:00	16.511					
537	20/09/25	15:00:00	17.915					
538	20/09/25	15:30:00	17.582					
539	20/09/25	16:00:00	17.748					
540	20/09/25	16:30:00	17.510					
541	20/09/25	17:00:00	17.796					
542	20/09/25	17:30:00	16.844					
543	20/09/25	18:00:00	16.272					
544	20/09/25	18:30:00	15.748					
545	20/09/25	19:00:00	16.582					
546	20/09/25	19:30:00	16.915					
547	20/09/25	20:00:00	17.796					
548	20/09/25	20:30:00	17.463					
549	20/09/25	21:00:00	18.224					
550	20/09/25	21:30:00	18.224					
551	20/09/25	22:00:00	17.867					
552	20/09/25	22:30:00	17.915					
553	20/09/25	23:00:00	17.677					
554	20/09/25	23:30:00	17.677					
555	21/09/25	00:00:00	18.129					
556	21/09/25	00:30:00	17.962					
557	21/09/25	01:00:00	17.605					
558	21/09/25	01:30:00	17.201					
559	21/09/25	02:00:00	17.130					
560	21/09/25	02:30:00	17.249					
561	21/09/25	03:00:00	17.058					
562	21/09/25	03:30:00	17.153					
563	21/09/25	04:00:00	17.296					
564	21/09/25	04:30:00	17.391					
565	21/09/25	05:00:00	17.201					
566	21/09/25	05:30:00	17.034					
567	21/09/25	06:00:00	16.630					
568	21/09/25	06:30:00	17.843					
569	21/09/25	07:00:00	16.963					
570	21/09/25	07:30:00	16.749					
571	21/09/25	08:00:00	16.439					
572	21/09/25	08:30:00	16.439					
573	21/09/25	09:00:00	17.011					
574	21/09/25	09:30:00	16.630					
575	21/09/25	10:00:00	17.558					
576	21/09/25	10:30:00	17.677					
577	21/09/25	11:00:00	17.153					
578	21/09/25	11:30:00	17.629					
579	21/09/25	12:00:00	17.867					
580	21/09/25	12:30:00	18.057					
581	21/09/25	13:00:00	18.057					
582	21/09/25	13:30:00	18.319					
583	21/09/25	14:00:00	18.271					
584	21/09/25	14:30:00	18.557					
585	21/09/25	15:00:00	18.652					
586	21/09/25	15:30:00	18.747					
587	21/09/25	16:00:00	18.533					
588	21/09/25	16:30:00	18.604					
589	21/09/25	17:00:00	18.747					
590	21/09/25	17:30:00	18.747					
591	21/09/25	18:00:00	18.866					
592	21/09/25	18:30:00	19.341					
593	21/09/25	19:00:00	19.056					
594	21/09/25	19:30:00	19.056					
595	21/09/25	20:00:00	19.056					
596	21/09/25	20:30:00	18.533					
597	21/09/25	21:00:00	18.842					
598	21/09/25	21:30:00	19.770					
599	21/09/25	22:00:00	18.485					
600	21/09/25	22:30:00	18.366					
601	21/09/25	23:00:00	17.867					
602	21/09/25	23:30:00	18.557					
603	22/09/25	00:00:00	18.699					
604	22/09/25	00:30:00	18.913					
605	22/09/25	01:00:00	18.438					
606	22/09/25	01:30:00	17.796					
607	22/09/25	02:00:00	18.580					
608	22/09/25	02:30:00	18.461					
609	22/09/25	03:00:00	18.961					
610	22/09/25	03:30:00	18.247					
611	22/09/25	04:00:00	18.533					
612	22/09/25	04:30:00	16.939					
613	22/09/25	05:00:00	18.033					
614	22/09/25	05:30:00	19.032					
615	22/09/25	06:00:00	18.937					
616	22/09/25	06:30:00	18.747					
617	22/09/25	07:00:00	19.770					
618	22/09/25	07:30:00	19.294					
619	22/09/25	08:00:00	19.770					
620	22/09/25	08:30:00	20.079					
621	22/09/25	09:00:00	19.651					
622	22/09/25	09:30:00	19.294					
623	22/09/25	10:00:00	19.627					
624	22/09/25	10:30:00	19.008					
625	22/09/25	11:00:00	18.580					
626	22/09/25	11:30:00	18.010					
627	22/09/25	12:00:00	17.677					
628	22/09/25	12:30:00	18.533					
629	22/09/25	13:00:00	17.249					
630	22/09/25	13:30:00	16.963					
631	22/09/25	14:00:00	16.820					
632	22/09/25	14:30:00	17.058					
633	22/09/25	15:00:00	17.724					
634	22/09/25	15:30:00	17.225					
635	22/09/25	16:00:00	16.320					
636	22/09/25	16:30:00	16.368					
637	22/09/25	17:00:00	16.272					
638	22/09/25	17:30:00	16.153					
639	22/09/25	18:00:00	16.177					
640	22/09/25	18:30:00	16.344					
641	22/09/25	19:00:00	16.511					
642	22/09/25	19:30:00	16.439					
643	22/09/25	20:00:00	16.415					
644	22/09/25	20:30:00	16.249					
645	22/09/25	21:00:00	16.344					
646	22/09/25	21:30:00	16.177					
647	22/09/25	22:00:00	16.058					
648	22/09/25	22:30:00	16.010					
649	22/09/25	23:00:00	16.272					
650	22/09/25	23:30:00	16.344					
651	23/09/25	00:00:00	16.201					
652	23/09/25	00:30:00	16.296					
653	23/09/25	01:00:00	16.463					
654	23/09/25	01:30:00	17.391					
655	23/09/25	02:00:00	17.201					
656	23/09/25	02:30:00	16.915					
657	23/09/25	03:00:00	17.034					
658	23/09/25	03:30:00	17.272					
659	23/09/25	04:00:00	16.820					
660	23/09/25	04:30:00	16.892					
661	23/09/25	05:00:00	16.725					
662	23/09/25	05:30:00	16.606					
663	23/09/25	06:00:00	16.511					
664	23/09/25	06:30:00	16.344					
665	23/09/25	07:00:00	16.320					
666	23/09/25	07:30:00	16.129					
