"MAPAMED_ID"	"PARENT_ID"	"WDPA_ID"	"N2000_ID"	"RAMSAR_ID"	"NAME"	"ORIG_NAME"	"DESIG_ENG"	"DESIG"	"DESIG_TYPE"	"DESIG_CAT_ENG"	"SITE_TYPE_ENG"	"PARENT_TYPE_ENG"	"IUCN_CAT_ENG"	"ISO3"	"MSFD_REGION"	"REP_M_AREA"	"GIS_M_AREA"	"REP_AREA"	"GIS_AREA"	"REP_M_PCT"	"GIS_M_PCT"	"STATUS_ENG"	"STATUS_YR"	"GOV_TYPE_ENG"	"MANG_AUTH"	"MANG_PLAN_ENG"	"PLAN_REF"	"GREEN_LIST_ENG"	"WEBSITE"	"GIS_PROVIDER"	"GIS_UPDATE"	"GIS_LOG"
69		555578810	HR4000028		Elafiti	Elafiti	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	39.99	38.69	67.78	67.77	59	57	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR4000028	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
70		555578674	HR3000108		Fumija I - podmorje	Fumija I - podmorje	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	1.55	1.52	1.55	1.55	100	98	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000108	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
71		55578676	HR3000110		Fumija II - podmorje	Fumija II - podmorje	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	2.0	1.91	2.0	2.0	100	96	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000110	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1326		555578550	HR2001474		Golubinka kod Handrake	Golubinka kod Handrake	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	0.01	0.0	0.01	0.01	100	0	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR2001474	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1679		555623573	HR3000477		Grebeni u Jabučkoj kotlini	Grebeni u Jabučkoj kotlini	Proposed Site of Community Importance (Habitats Directive)	Proposed Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 proposed site	Site of conservation interest	Not reported	Not reported	{HRV}	{MAD}	10.78	10.78	10.78	10.78	100	100	Proposed	2015	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000477	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
72		555578671	HR3000105		Hrid Muljica more	Hrid Muljica more	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	0.05	0.05	0.05	0.04	100	100	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000105	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
75		555578772	HR3000456		Hvar - od uvale Vitarna do uvale Maslinica	Hvar - od uvale Vitarna do uvale Maslinica	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	2.78	2.51	2.78	2.78	100	90	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000456	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
76		555578767	HR3000451		Hvar - otok Zečevo	Hvar - otok Zečevo	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	2.3	1.98	2.3	2.3	100	86	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000451	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
78		555578601	HR3000028		I. strana V. i M. Orjula	I. strana V. i M. Orjula	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	4.9	4.76	4.9	4.89	100	97	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000028	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
79		555578588	HR3000014		Ilovik i Sv. Petar	Ilovik i Sv. Petar	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	4.17	3.54	4.17	4.17	100	85	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000014	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
80		555578645	HR3000077		J dio o. Iža i o. Mrtovnjak	J dio o. Iža i o. Mrtovnjak	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	2.79	2.73	2.79	2.79	100	98	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000077	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
81		555578641	HR3000073		J rt o. Zverinac	J rt o. Zverinac	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	1.19	1.09	1.19	1.19	100	92	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000073	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
82		555578747	HR3000419		J. Molat-Dugi-Kornat-Žirje-Zlarin-Murter-Pašman-Ugljan-Rivanj-Sestrunj-Molat	J. Molat-Dugi-Kornat-Žirje-Zlarin-Murter-Pašman-Ugljan-Rivanj-Sestrunj-Molat	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	852.77	839.69	852.77	852.77	100	98	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000419	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
85		555578634	HR3000066		JI dio o. Molata	JI dio o. Molata	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	5.72	5.39	5.72	5.72	100	94	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000066	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
86		555578662	HR3000096		JI strana o. Visa	JI strana o. Visa	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	11.02	10.48	11.02	11.03	100	95	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000096	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
89		555578659	HR3000093		JZ strana Šolte - I	JZ strana Šolte - I	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	4.35	4.03	4.35	4.35	100	93	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000093	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
90		555578660	HR3000094		JZ strana Šolte - II	JZ strana Šolte - II	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	4.89	3.87	4.89	4.89	100	79	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000094	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
87		555578773	HR3000457		Južna obala Hvara - od rta Nedjelja do uvale Česminica	Južna obala Hvara - od rta Nedjelja do uvale Česminica	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	16.11	13.92	16.11	16.1	100	86	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000457	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
91		555578682	HR3000116		Kabal - podmorje	Kabal - podmorje	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	2.83	2.19	2.83	2.84	100	77	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000116	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
92		555578760	HR3000442		Kakanski kanal	Kakanski kanal	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	7.29	6.76	7.29	7.28	100	93	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000442	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1289	1289	378024			Kanal - Luka	Kanal - Luka	Significant Landscape (Croatia)	Značajni Krajobraz	National	MPA with a national statute	Marine Protected Area	Main	V - Protected landscape/seascape	{HRV}	{MAD}	4.19	3.99	11.97	11.97	35	33	Designated	1974	Government-delegated management	Public Institution Nature of Šibenik - Knin County	Inexistent		Not listed	https://www.protectedplanet.net/378024	European Environment Agency	2020-06-18	CDDA_v18_29-05-2020
93		555578759	HR3000441		Kaprije	Kaprije	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	6.24	5.94	6.24	6.23	100	95	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000441	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
97	97	2523			Kornati	Kornati	National Park (Croatia)	Nacionalni Park	National	MPA with a national statute	Marine Protected Area	Main	II - National park	{HRV}	{MAD}	166.1	159.71	215.71	215.7	77	74	Designated	1980	Government-delegated management	Kornati National Park Public Institution	Partially implemented		Not listed	http://www.np-kornati.hr	European Environment Agency	2020-06-18	CDDA_v18_29-05-2020
99		555578668	HR3000102		Kosmač M. i V.	Kosmač M. i V.	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	0.16	0.15	0.16	0.16	100	94	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000102	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
100		555578756	HR3000438		Kosmerka - Prokladnica - Vrtlac - Babuljak - podmorje	Kosmerka - Prokladnica - Vrtlac - Babuljak - podmorje	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	1.3	1.27	1.3	1.3	100	98	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000438	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
98		555578615	HR3000042		Košljunski zaljev	Košljunski zaljev	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	2.85	2.76	2.85	2.85	100	97	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000042	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
101		555578770	HR3000454		Krk - od Crikvenog rta do rta Sv. Nikole	Krk - od Crikvenog rta do rta Sv. Nikole	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	1.01	0.78	1.01	1.01	100	77	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000454	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
102		555578768	HR3000452		Krk - od rta Negrit do uvale Zaglav	Krk - od rta Negrit do uvale Zaglav	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	1.08	0.8	1.08	1.08	100	74	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000452	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
103		555578769	HR3000453		Krk - od uvale Zaglav do Crikvenog rta	Krk - od uvale Zaglav do Crikvenog rta	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	0.86	0.64	0.86	0.86	100	74	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000453	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1680	1680	349962			Krka - donji tok	Krka - donji tok	Significant Landscape (Croatia)	Značajni Krajobraz	National	MPA with a national statute	Marine Protected Area	Main	V - Protected landscape/seascape	{HRV}	{MAD}	1.01	14.92	33.59	33.58	3	44	Designated	1968	Not reported	Not reported	Not reported		Not listed	https://www.protectedplanet.net/349962	European Environment Agency	2020-06-18	CDDA_v18_29-05-2020
1681		555577740	HR1000026		Krka i okolni plato	Krka i okolni plato	Special Protection Area (Birds Directive)	Special Protection Area (Birds Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	0.0	12.97	877.1	877.24	0	1	Designated	2013	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR1000026	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
104		555578675	HR3000109		Krknjaši	Krknjaši	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	0.38	0.32	0.38	0.38	100	84	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000109	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
105		555578762	HR3000444		Kukuljari	Kukuljari	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	0.86	0.82	0.86	0.86	100	95	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR3000444	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
106		555577747	HR1000033		Kvarnerski otoci	Kvarnerski otoci	Special Protection Area (Birds Directive)	Special Protection Area (Birds Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	159.81	140.88	1141.48	1140.84	14	12	Designated	2013	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR1000033	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
107	107	377982			Labin, Rabac i uvala Prklog	Labin, Rabac i uvala Prklog	Significant Landscape (Croatia)	Značajni Krajobraz	National	MPA with a national statute	Marine Protected Area	Main	V - Protected landscape/seascape	{HRV}	{MAD}	2.96	2.73	13.47	13.46	22	20	Designated	1972	Not reported	Regional authorities (Counties)	Not reported		Not listed	https://www.protectedplanet.net/377982	European Environment Agency	2020-06-18	CDDA_v18_29-05-2020
108		555578809	HR4000027		Laguna kod Povljane - Sega	Laguna kod Povljane - Sega	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{HRV}	{MAD}	0.03	0.05	0.12	0.12	29	42	Designated	2014	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,HR4000027	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
